order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost,profit,profit_margin_pct,date_id
SO011569,2023-11-26,C00265,P0007,9,213.28,0.0,1919.52,0.0,1919.52,1294.74,624.78,0.3255,20231126
SO011570,2024-01-28,C00219,P0003,10,329.69,0.0,3296.9,0.0,3296.9,1890.7,1406.2,0.4265,20240128
SO011571,2024-01-10,C00167,P0005,4,483.19,0.0,1932.76,0.0,1932.76,976.84,955.92,0.4946,20240110
SO011572,2024-01-03,C00427,P0013,10,183.15,0.1,1831.5,183.15,1648.35,996.0,652.35,0.3958,20240103
SO011574,2022-11-15,C00163,P0018,16,808.88,0.05,12942.08,647.1,12294.98,6505.28,5789.7,0.4709,20221115
SO011575,2024-05-22,C00172,P0010,4,407.06,0.2,1628.24,325.65,1302.59,648.88,653.71,0.5019,20240522
SO011576,2024-09-06,C00356,P0016,3,794.81,0.05,2384.43,119.22,2265.21,1105.95,1159.26,0.5118,20240906
SO011577,2023-04-14,C00467,P0017,4,1129.3,0.05,4517.2,225.86,4291.34,3062.44,1228.9,0.2864,20230414
SO011578,2022-06-10,C00155,P0019,1,133.67,0.0,133.67,0.0,133.67,53.13,80.54,0.6025,20220610
SO011579,2023-08-13,C00378,P0014,10,1773.38,0.0,17733.8,0.0,17733.8,7424.0,10309.8,0.5814,20230813
SO011580,2022-01-25,C00332,P0016,8,794.81,0.0,6358.48,0.0,6358.48,2949.2,3409.28,0.5362,20220125
SO011581,2022-12-15,C00274,P0018,5,808.88,0.0,4044.4,0.0,4044.4,2032.9,2011.5,0.4974,20221215
SO011582,2022-03-10,C00062,P0015,9,1099.41,0.2,9894.69,1978.94,7915.75,4294.98,3620.77,0.4574,20220310
SO011583,2023-03-12,C00249,P0010,9,407.06,0.0,3663.54,0.0,3663.54,1459.98,2203.56,0.6015,20230312
SO011584,2023-12-24,C00082,P0015,15,1099.41,0.2,16491.15,3298.23,13192.92,7158.3,6034.62,0.4574,20231224
SO011585,2024-08-11,C00450,P0002,10,239.03,0.05,2390.3,119.52,2270.78,1045.1,1225.68,0.5398,20240811
SO011586,2022-08-12,C00063,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65,3576.25,0.5532,20220812
SO011587,2023-02-21,C00320,P0008,11,1292.98,0.05,14222.78,711.14,13511.64,6355.03,7156.61,0.5297,20230221
SO011588,2024-09-21,C00184,P0017,3,1129.3,0.0,3387.9,0.0,3387.9,2296.83,1091.07,0.322,20240921
SO011589,2023-11-10,C00077,P0017,17,1129.3,0.1,19198.1,1919.81,17278.29,13015.37,4262.92,0.2467,20231110
SO011590,2022-06-01,C00301,P0018,2,808.88,0.1,1617.76,161.78,1455.98,813.16,642.82,0.4415,20220601
SO011591,2024-07-29,C00185,P0017,4,1129.3,0.15,4517.2,677.58,3839.62,3062.44,777.18,0.2024,20240729
SO011592,2024-01-22,C00270,P0001,1,1184.23,0.05,1184.23,59.21,1125.02,530.88,594.14,0.5281,20240122
SO011593,2023-08-24,C00171,P0006,8,769.69,0.1,6157.52,615.75,5541.77,4529.2,1012.57,0.1827,20230824
SO011594,2022-02-08,C00383,P0003,11,329.69,0.0,3626.59,0.0,3626.59,2079.77,1546.82,0.4265,20220208
SO011595,2023-11-30,C00027,P0008,16,1292.98,0.0,20687.68,0.0,20687.68,9243.68,11444.0,0.5532,20231130
SO011596,2022-12-20,C00051,P0015,13,1099.41,0.0,14292.33,0.0,14292.33,6203.86,8088.47,0.5659,20221220
SO011597,2024-10-05,C00409,P0018,12,808.88,0.05,9706.56,485.33,9221.23,4878.96,4342.27,0.4709,20241005
SO011598,2022-03-27,C00468,P0002,3,239.03,0.05,717.09,35.85,681.24,313.53,367.71,0.5398,20220327
SO011599,2024-01-05,C00189,P0021,12,1034.07,0.05,12408.84,620.44,11788.4,4968.48,6819.92,0.5785,20240105
SO011600,2022-07-26,C00386,P0013,8,183.15,0.15,1465.2,219.78,1245.42,796.8,448.62,0.3602,20220726
SO011601,2022-06-20,C00241,P0001,9,1184.23,0.05,10658.07,532.9,10125.17,4777.92,5347.25,0.5281,20220620
SO011602,2022-08-21,C00400,P0005,8,483.19,0.05,3865.52,193.28,3672.24,1953.68,1718.56,0.468,20220821
SO011603,2024-02-18,C00002,P0014,7,1773.38,0.1,12413.66,1241.37,11172.29,5196.8,5975.49,0.5348,20240218
SO011604,2024-10-06,C00140,P0009,10,207.23,0.0,2072.3,0.0,2072.3,989.6,1082.7,0.5225,20241006
SO011605,2022-09-24,C00102,P0005,1,483.19,0.0,483.19,0.0,483.19,244.21,238.98,0.4946,20220924
SO011606,2024-08-07,C00284,P0001,3,1184.23,0.15,3552.69,532.9,3019.79,1592.64,1427.15,0.4726,20240807
SO011607,2024-01-15,C00262,P0022,7,316.23,0.05,2213.61,110.68,2102.93,1078.7,1024.23,0.487,20240115
SO011608,2023-06-28,C00258,P0016,12,794.81,0.0,9537.72,0.0,9537.72,4423.8,5113.92,0.5362,20230628
SO011609,2023-11-09,C00446,P0002,2,239.03,0.0,478.06,0.0,478.06,209.02,269.04,0.5628,20231109
SO011610,2022-03-26,C00003,P0012,9,1402.52,0.05,12622.68,631.13,11991.55,5655.78,6335.77,0.5284,20220326
SO011611,2022-04-27,C00146,P0012,4,1402.52,0.15,5610.08,841.51,4768.57,2513.68,2254.89,0.4729,20220427
SO011612,2023-01-03,C00007,P0020,11,1298.32,0.0,14281.52,0.0,14281.52,7408.17,6873.35,0.4813,20230103
SO011613,2022-11-28,C00358,P0022,10,316.23,0.0,3162.3,0.0,3162.3,1541.0,1621.3,0.5127,20221128
SO011614,2024-12-07,C00131,P0003,13,329.69,0.05,4285.97,214.3,4071.67,2457.91,1613.76,0.3963,20241207
SO011615,2024-07-13,C00352,P0017,1,1129.3,0.0,1129.3,0.0,1129.3,765.61,363.69,0.322,20240713
SO011616,2022-06-30,C00385,P0021,4,1034.07,0.05,4136.28,206.81,3929.47,1656.16,2273.31,0.5785,20220630
SO011617,2024-10-30,C00080,P0007,12,213.28,0.0,2559.36,0.0,2559.36,1726.32,833.04,0.3255,20241030
SO011618,2023-08-17,C00347,P0021,6,1034.07,0.0,6204.42,0.0,6204.42,2484.24,3720.18,0.5996,20230817
SO011619,2022-01-06,C00240,P0014,8,1773.38,0.1,14187.04,1418.7,12768.34,5939.2,6829.14,0.5348,20220106
SO011620,2023-08-19,C00229,P0013,5,183.15,0.05,915.75,45.79,869.96,498.0,371.96,0.4276,20230819
SO011621,2024-10-08,C00233,P0002,8,239.03,0.0,1912.24,0.0,1912.24,836.08,1076.16,0.5628,20241008
SO011622,2022-11-16,C00294,P0020,17,1298.32,0.0,22071.44,0.0,22071.44,11448.99,10622.45,0.4813,20221116
SO011623,2024-10-21,C00318,P0019,6,133.67,0.0,802.02,0.0,802.02,318.78,483.24,0.6025,20241021
SO011624,2023-12-13,C00347,P0001,8,1184.23,0.0,9473.84,0.0,9473.84,4247.04,5226.8,0.5517,20231213
SO011625,2024-02-12,C00336,P0006,3,769.69,0.0,2309.07,0.0,2309.07,1698.45,610.62,0.2644,20240212
SO011626,2023-07-30,C00497,P0020,7,1298.32,0.0,9088.24,0.0,9088.24,4714.29,4373.95,0.4813,20230730
SO011627,2022-02-19,C00167,P0011,6,612.61,0.0,3675.66,0.0,3675.66,1940.52,1735.14,0.4721,20220219
SO011628,2022-09-19,C00119,P0009,6,207.23,0.0,1243.38,0.0,1243.38,593.76,649.62,0.5225,20220919
SO011629,2024-01-17,C00005,P0018,12,808.88,0.1,9706.56,970.66,8735.9,4878.96,3856.94,0.4415,20240117
SO011630,2023-06-28,C00407,P0019,8,133.67,0.05,1069.36,53.47,1015.89,425.04,590.85,0.5816,20230628
SO011631,2023-08-30,C00459,P0001,7,1184.23,0.15,8289.61,1243.44,7046.17,3716.16,3330.01,0.4726,20230830
SO011632,2023-11-30,C00432,P0006,8,769.69,0.05,6157.52,307.88,5849.64,4529.2,1320.44,0.2257,20231130
SO011634,2022-02-19,C00332,P0010,6,407.06,0.0,2442.36,0.0,2442.36,973.32,1469.04,0.6015,20220219
SO011635,2024-07-09,C00326,P0018,11,808.88,0.1,8897.68,889.77,8007.91,4472.38,3535.53,0.4415,20240709
SO011636,2022-07-24,C00084,P0002,9,239.03,0.05,2151.27,107.56,2043.71,940.59,1103.12,0.5398,20220724
SO011637,2024-07-04,C00044,P0002,7,239.03,0.2,1673.21,334.64,1338.57,731.57,607.0,0.4535,20240704
SO011638,2024-05-19,C00266,P0014,12,1773.38,0.1,21280.56,2128.06,19152.5,8908.8,10243.7,0.5348,20240519
SO011639,2022-06-06,C00125,P0012,9,1402.52,0.1,12622.68,1262.27,11360.41,5655.78,5704.63,0.5022,20220606
SO011640,2022-08-07,C00420,P0015,11,1099.41,0.0,12093.51,0.0,12093.51,5249.42,6844.09,0.5659,20220807
SO011641,2022-12-04,C00286,P0018,16,808.88,0.0,12942.08,0.0,12942.08,6505.28,6436.8,0.4974,20221204
SO011642,2023-12-08,C00062,P0022,3,316.23,0.0,948.69,0.0,948.69,462.3,486.39,0.5127,20231208
SO011643,2024-04-07,C00458,P0009,7,207.23,0.0,1450.61,0.0,1450.61,692.72,757.89,0.5225,20240407
SO011644,2023-06-17,C00482,P0001,9,1184.23,0.05,10658.07,532.9,10125.17,4777.92,5347.25,0.5281,20230617
SO011646,2024-01-19,C00063,P0003,7,329.69,0.15,2307.83,346.17,1961.66,1323.49,638.17,0.3253,20240119
SO011647,2022-05-14,C00324,P0004,1,1701.98,0.1,1701.98,170.2,1531.78,666.46,865.32,0.5649,20220514
SO011648,2024-07-23,C00190,P0011,12,612.61,0.05,7351.32,367.57,6983.75,3881.04,3102.71,0.4443,20240723
SO011649,2024-11-26,C00352,P0008,3,1292.98,0.15,3878.94,581.84,3297.1,1733.19,1563.91,0.4743,20241126
SO011650,2024-04-11,C00147,P0016,7,794.81,0.05,5563.67,278.18,5285.49,2580.55,2704.94,0.5118,20240411
SO011651,2023-11-11,C00221,P0003,15,329.69,0.0,4945.35,0.0,4945.35,2836.05,2109.3,0.4265,20231111
SO011652,2024-06-26,C00471,P0019,11,133.67,0.1,1470.37,147.04,1323.33,584.43,738.9,0.5584,20240626
SO011653,2023-01-20,C00005,P0009,11,207.23,0.15,2279.53,341.93,1937.6,1088.56,849.04,0.4382,20230120
SO011654,2024-06-30,C00098,P0017,6,1129.3,0.0,6775.8,0.0,6775.8,4593.66,2182.14,0.322,20240630
SO011655,2022-08-03,C00002,P0014,8,1773.38,0.0,14187.04,0.0,14187.04,5939.2,8247.84,0.5814,20220803
SO011656,2024-09-29,C00317,P0020,2,1298.32,0.15,2596.64,389.5,2207.14,1346.94,860.2,0.3897,20240929
SO011657,2024-02-22,C00059,P0014,5,1773.38,0.0,8866.9,0.0,8866.9,3712.0,5154.9,0.5814,20240222
SO011658,2023-10-19,C00498,P0006,10,769.69,0.0,7696.9,0.0,7696.9,5661.5,2035.4,0.2644,20231019
SO011659,2024-08-26,C00233,P0020,3,1298.32,0.05,3894.96,194.75,3700.21,2020.41,1679.8,0.454,20240826
SO011660,2023-02-03,C00429,P0020,8,1298.32,0.0,10386.56,0.0,10386.56,5387.76,4998.8,0.4813,20230203
SO011661,2024-03-13,C00220,P0004,12,1701.98,0.05,20423.76,1021.19,19402.57,7997.52,11405.05,0.5878,20240313
SO011662,2023-10-09,C00436,P0016,1,794.81,0.0,794.81,0.0,794.81,368.65,426.16,0.5362,20231009
SO011663,2022-12-13,C00345,P0002,12,239.03,0.0,2868.36,0.0,2868.36,1254.12,1614.24,0.5628,20221213
SO011664,2023-12-23,C00142,P0013,17,183.15,0.0,3113.55,0.0,3113.55,1693.2,1420.35,0.4562,20231223
SO011665,2022-10-14,C00023,P0012,8,1402.52,0.0,11220.16,0.0,11220.16,5027.36,6192.8,0.5519,20221014
SO011666,2023-02-07,C00177,P0010,6,407.06,0.0,2442.36,0.0,2442.36,973.32,1469.04,0.6015,20230207
SO011667,2023-10-16,C00029,P0004,3,1701.98,0.0,5105.94,0.0,5105.94,1999.38,3106.56,0.6084,20231016
SO011668,2023-03-19,C00274,P0013,6,183.15,0.05,1098.9,54.95,1043.95,597.6,446.35,0.4276,20230319
SO011669,2023-06-29,C00369,P0018,8,808.88,0.05,6471.04,323.55,6147.49,3252.64,2894.85,0.4709,20230629
SO011670,2023-10-24,C00207,P0013,10,183.15,0.05,1831.5,91.58,1739.92,996.0,743.92,0.4276,20231024
SO011671,2023-01-02,C00009,P0008,12,1292.98,0.0,15515.76,0.0,15515.76,6932.76,8583.0,0.5532,20230102
SO011672,2022-08-19,C00330,P0019,5,133.67,0.1,668.35,66.84,601.51,265.65,335.86,0.5584,20220819
SO011673,2024-11-01,C00349,P0011,15,612.61,0.0,9189.15,0.0,9189.15,4851.3,4337.85,0.4721,20241101
SO011674,2022-11-05,C00154,P0011,12,612.61,0.15,7351.32,1102.7,6248.62,3881.04,2367.58,0.3789,20221105
SO011675,2024-06-12,C00133,P0004,9,1701.98,0.1,15317.82,1531.78,13786.04,5998.14,7787.9,0.5649,20240612
SO011676,2022-09-02,C00086,P0009,9,207.23,0.15,1865.07,279.76,1585.31,890.64,694.67,0.4382,20220902
SO011677,2022-01-24,C00301,P0002,7,239.03,0.0,1673.21,0.0,1673.21,731.57,941.64,0.5628,20220124
SO011678,2024-03-27,C00363,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95,1278.48,0.5362,20240327
SO011679,2022-04-18,C00111,P0007,1,213.28,0.05,213.28,10.66,202.62,143.86,58.76,0.29,20220418
SO011680,2022-11-10,C00267,P0011,13,612.61,0.15,7963.93,1194.59,6769.34,4204.46,2564.88,0.3789,20221110
SO011681,2022-10-19,C00253,P0001,12,1184.23,0.2,14210.76,2842.15,11368.61,6370.56,4998.05,0.4396,20221019
SO011682,2023-12-24,C00278,P0006,12,769.69,0.15,9236.28,1385.44,7850.84,6793.8,1057.04,0.1346,20231224
SO011683,2022-09-09,C00252,P0008,8,1292.98,0.0,10343.84,0.0,10343.84,4621.84,5722.0,0.5532,20220909
SO011684,2024-02-23,C00228,P0018,11,808.88,0.05,8897.68,444.88,8452.8,4472.38,3980.42,0.4709,20240223
SO011685,2023-07-30,C00439,P0017,4,1129.3,0.05,4517.2,225.86,4291.34,3062.44,1228.9,0.2864,20230730
SO011686,2024-11-21,C00412,P0019,16,133.67,0.0,2138.72,0.0,2138.72,850.08,1288.64,0.6025,20241121
SO011687,2024-06-22,C00301,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84,578.38,0.4721,20240622
SO011688,2022-02-27,C00027,P0007,11,213.28,0.0,2346.08,0.0,2346.08,1582.46,763.62,0.3255,20220227
SO011689,2024-04-07,C00284,P0020,9,1298.32,0.05,11684.88,584.24,11100.64,6061.23,5039.41,0.454,20240407
SO011690,2024-07-17,C00267,P0005,6,483.19,0.15,2899.14,434.87,2464.27,1465.26,999.01,0.4054,20240717
SO011691,2023-01-29,C00351,P0022,2,316.23,0.2,632.46,126.49,505.97,308.2,197.77,0.3909,20230129
SO011692,2022-02-07,C00344,P0020,12,1298.32,0.1,15579.84,1557.98,14021.86,8081.64,5940.22,0.4236,20220207
SO011693,2023-05-06,C00362,P0016,11,794.81,0.15,8742.91,1311.44,7431.469999999999,4055.15,3376.32,0.4543,20230506
SO011694,2024-04-20,C00490,P0007,2,213.28,0.15,426.56,63.98,362.58,287.72,74.86,0.2065,20240420
SO011695,2023-08-15,C00258,P0016,8,794.81,0.0,6358.48,0.0,6358.48,2949.2,3409.28,0.5362,20230815
SO011696,2024-10-31,C00008,P0019,3,133.67,0.0,401.01,0.0,401.01,159.39,241.62,0.6025,20241031
SO011697,2022-05-11,C00209,P0004,4,1701.98,0.0,6807.92,0.0,6807.92,2665.84,4142.08,0.6084,20220511
SO011698,2024-09-06,C00352,P0012,11,1402.52,0.0,15427.72,0.0,15427.72,6912.62,8515.1,0.5519,20240906
SO011699,2024-08-25,C00310,P0014,2,1773.38,0.05,3546.76,177.34,3369.42,1484.8,1884.62,0.5593,20240825
SO011700,2022-01-20,C00335,P0008,3,1292.98,0.05,3878.94,193.95,3684.99,1733.19,1951.8,0.5297,20220120
SO011701,2022-04-05,C00315,P0017,4,1129.3,0.0,4517.2,0.0,4517.2,3062.44,1454.76,0.322,20220405
SO011702,2024-04-12,C00458,P0007,7,213.28,0.0,1492.96,0.0,1492.96,1007.02,485.94,0.3255,20240412
SO011703,2023-08-01,C00105,P0015,2,1099.41,0.1,2198.82,219.88,1978.94,954.44,1024.5,0.5177,20230801
SO011704,2022-05-27,C00301,P0022,11,316.23,0.0,3478.53,0.0,3478.53,1695.1,1783.43,0.5127,20220527
SO011705,2022-04-05,C00110,P0011,11,612.61,0.05,6738.71,336.94,6401.77,3557.62,2844.15,0.4443,20220405
SO011706,2024-10-08,C00432,P0009,11,207.23,0.05,2279.53,113.98,2165.55,1088.56,1076.99,0.4973,20241008
SO011707,2023-06-24,C00304,P0005,10,483.19,0.05,4831.9,241.59,4590.31,2442.1,2148.21,0.468,20230624
SO011708,2022-12-28,C00262,P0017,8,1129.3,0.0,9034.4,0.0,9034.4,6124.88,2909.52,0.322,20221228
SO011709,2023-12-24,C00422,P0007,10,213.28,0.0,2132.8,0.0,2132.8,1438.6,694.2,0.3255,20231224
SO011710,2022-02-07,C00350,P0003,2,329.69,0.0,659.38,0.0,659.38,378.14,281.24,0.4265,20220207
SO011711,2024-08-15,C00380,P0005,3,483.19,0.15,1449.57,217.44,1232.13,732.63,499.5,0.4054,20240815
SO011712,2022-01-22,C00416,P0012,10,1402.52,0.0,14025.2,0.0,14025.2,6284.2,7741.0,0.5519,20220122
SO011713,2023-08-04,C00039,P0015,11,1099.41,0.05,12093.51,604.68,11488.83,5249.42,6239.41,0.5431,20230804
SO011714,2022-02-09,C00068,P0005,7,483.19,0.05,3382.33,169.12,3213.21,1709.47,1503.74,0.468,20220209
SO011715,2024-12-30,C00141,P0008,15,1292.98,0.0,19394.7,0.0,19394.7,8665.95,10728.75,0.5532,20241230
SO011716,2024-12-02,C00184,P0019,5,133.67,0.2,668.35,133.67,534.68,265.65,269.03,0.5032,20241202
SO011717,2022-03-27,C00070,P0019,2,133.67,0.2,267.34,53.47,213.87,106.26,107.61,0.5032,20220327
SO011718,2024-01-14,C00455,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92,2071.04,0.6084,20240114
SO011719,2023-05-13,C00387,P0006,11,769.69,0.0,8466.59,0.0,8466.59,6227.65,2238.94,0.2644,20230513
SO011720,2023-08-02,C00321,P0014,8,1773.38,0.05,14187.04,709.35,13477.69,5939.2,7538.49,0.5593,20230802
SO011721,2023-11-19,C00324,P0014,16,1773.38,0.0,28374.08,0.0,28374.08,11878.4,16495.68,0.5814,20231119
SO011722,2022-04-07,C00197,P0017,12,1129.3,0.2,13551.6,2710.32,10841.28,9187.32,1653.96,0.1526,20220407
SO011723,2023-12-17,C00230,P0013,2,183.15,0.05,366.3,18.32,347.98,199.2,148.78,0.4276,20231217
SO011724,2024-10-23,C00233,P0012,6,1402.52,0.0,8415.12,0.0,8415.12,3770.52,4644.6,0.5519,20241023
SO011725,2024-04-28,C00425,P0020,4,1298.32,0.15,5193.28,778.99,4414.29,2693.88,1720.41,0.3897,20240428
SO011726,2022-09-09,C00302,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7,6248.5,0.4813,20220909
SO011727,2023-04-28,C00249,P0013,11,183.15,0.2,2014.65,402.93,1611.72,1095.6,516.12,0.3202,20230428
SO011728,2022-05-23,C00298,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95,1278.48,0.5362,20220523
SO011729,2023-04-03,C00061,P0020,8,1298.32,0.1,10386.56,1038.66,9347.9,5387.76,3960.14,0.4236,20230403
SO011730,2022-09-02,C00032,P0013,10,183.15,0.05,1831.5,91.58,1739.92,996.0,743.92,0.4276,20220902
SO011731,2022-06-14,C00025,P0021,9,1034.07,0.0,9306.63,0.0,9306.63,3726.36,5580.27,0.5996,20220614
SO011732,2023-02-15,C00197,P0021,5,1034.07,0.05,5170.35,258.52,4911.83,2070.2,2841.63,0.5785,20230215
SO011733,2024-09-25,C00175,P0013,11,183.15,0.0,2014.65,0.0,2014.65,1095.6,919.05,0.4562,20240925
SO011734,2022-03-13,C00141,P0005,11,483.19,0.05,5315.09,265.75,5049.34,2686.31,2363.03,0.468,20220313
SO011735,2023-01-01,C00263,P0010,11,407.06,0.0,4477.66,0.0,4477.66,1784.42,2693.24,0.6015,20230101
SO011736,2024-06-18,C00033,P0007,6,213.28,0.15,1279.68,191.95,1087.73,863.16,224.57,0.2065,20240618
SO011737,2024-06-22,C00498,P0014,12,1773.38,0.1,21280.56,2128.06,19152.5,8908.8,10243.7,0.5348,20240622
SO011738,2023-04-19,C00142,P0018,7,808.88,0.0,5662.16,0.0,5662.16,2846.06,2816.1,0.4974,20230419
SO011739,2024-10-22,C00307,P0001,9,1184.23,0.05,10658.07,532.9,10125.17,4777.92,5347.25,0.5281,20241022
SO011740,2022-11-15,C00007,P0002,9,239.03,0.0,2151.27,0.0,2151.27,940.59,1210.68,0.5628,20221115
SO011741,2024-03-18,C00286,P0004,1,1701.98,0.0,1701.98,0.0,1701.98,666.46,1035.52,0.6084,20240318
SO011742,2022-05-22,C00135,P0010,2,407.06,0.2,814.12,162.82,651.3,324.44,326.86,0.5019,20220522
SO011743,2022-10-03,C00115,P0019,2,133.67,0.0,267.34,0.0,267.34,106.26,161.08,0.6025,20221003
SO011744,2024-12-16,C00072,P0005,15,483.19,0.15,7247.85,1087.18,6160.67,3663.15,2497.52,0.4054,20241216
SO011745,2024-09-24,C00306,P0020,3,1298.32,0.15,3894.96,584.24,3310.72,2020.41,1290.31,0.3897,20240924
SO011746,2022-04-17,C00101,P0008,1,1292.98,0.0,1292.98,0.0,1292.98,577.73,715.25,0.5532,20220417
SO011747,2022-09-03,C00166,P0006,3,769.69,0.0,2309.07,0.0,2309.07,1698.45,610.62,0.2644,20220903
SO011748,2022-07-12,C00067,P0009,8,207.23,0.2,1657.84,331.57,1326.27,791.68,534.59,0.4031,20220712
SO011749,2023-07-05,C00012,P0013,10,183.15,0.05,1831.5,91.58,1739.92,996.0,743.92,0.4276,20230705
SO011750,2022-02-21,C00233,P0014,11,1773.38,0.15,19507.18,2926.08,16581.1,8166.4,8414.7,0.5075,20220221
SO011751,2024-08-07,C00377,P0006,7,769.69,0.05,5387.83,269.39,5118.44,3963.05,1155.39,0.2257,20240807
SO011752,2023-10-08,C00405,P0009,1,207.23,0.05,207.23,10.36,196.87,98.96,97.91,0.4973,20231008
SO011753,2024-06-05,C00326,P0006,12,769.69,0.15,9236.28,1385.44,7850.84,6793.8,1057.04,0.1346,20240605
SO011754,2024-10-02,C00085,P0022,3,316.23,0.15,948.69,142.3,806.39,462.3,344.09,0.4267,20241002
SO011755,2024-09-30,C00270,P0007,5,213.28,0.0,1066.4,0.0,1066.4,719.3,347.1,0.3255,20240930
SO011756,2024-02-27,C00383,P0006,9,769.69,0.0,6927.21,0.0,6927.21,5095.35,1831.86,0.2644,20240227
SO011757,2023-12-06,C00439,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8,4023.0,0.4974,20231206
SO011758,2023-04-10,C00405,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84,578.38,0.4721,20230410
SO011759,2022-12-29,C00394,P0018,12,808.88,0.05,9706.56,485.33,9221.23,4878.96,4342.27,0.4709,20221229
SO011760,2023-11-22,C00498,P0010,12,407.06,0.0,4884.72,0.0,4884.72,1946.64,2938.08,0.6015,20231122
SO011761,2023-03-21,C00140,P0004,3,1701.98,0.0,5105.94,0.0,5105.94,1999.38,3106.56,0.6084,20230321
SO011762,2024-01-24,C00214,P0006,3,769.69,0.0,2309.07,0.0,2309.07,1698.45,610.62,0.2644,20240124
SO011763,2022-05-19,C00345,P0018,10,808.88,0.05,8088.8,404.44,7684.36,4065.8,3618.56,0.4709,20220519
SO011764,2023-06-21,C00499,P0021,10,1034.07,0.0,10340.7,0.0,10340.7,4140.4,6200.3,0.5996,20230621
SO011765,2023-07-28,C00183,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63,644.46,0.468,20230728
SO011766,2023-02-18,C00350,P0016,9,794.81,0.05,7153.29,357.66,6795.63,3317.85,3477.78,0.5118,20230218
SO011767,2024-02-15,C00331,P0015,12,1099.41,0.0,13192.92,0.0,13192.92,5726.64,7466.28,0.5659,20240215
SO011768,2024-02-25,C00395,P0016,4,794.81,0.05,3179.24,158.96,3020.28,1474.6,1545.68,0.5118,20240225
SO011770,2024-07-22,C00363,P0014,9,1773.38,0.2,15960.42,3192.08,12768.34,6681.6,6086.74,0.4767,20240722
SO011772,2024-09-16,C00015,P0006,4,769.69,0.05,3078.76,153.94,2924.82,2264.6,660.22,0.2257,20240916
SO011773,2022-05-01,C00266,P0006,1,769.69,0.0,769.69,0.0,769.69,566.15,203.54,0.2644,20220501
SO011774,2022-08-13,C00431,P0003,1,329.69,0.05,329.69,16.48,313.21,189.07,124.14,0.3963,20220813
SO011775,2022-12-11,C00420,P0018,3,808.88,0.1,2426.64,242.66,2183.98,1219.74,964.24,0.4415,20221211
SO011776,2024-12-21,C00492,P0018,12,808.88,0.05,9706.56,485.33,9221.23,4878.96,4342.27,0.4709,20241221
SO011777,2024-10-28,C00054,P0015,10,1099.41,0.1,10994.1,1099.41,9894.69,4772.2,5122.49,0.5177,20241028
SO011778,2024-03-17,C00029,P0003,3,329.69,0.1,989.07,98.91,890.16,567.21,322.95,0.3628,20240317
SO011779,2024-01-21,C00473,P0022,6,316.23,0.15,1897.38,284.61,1612.77,924.6,688.17,0.4267,20240121
SO011780,2022-07-02,C00245,P0019,6,133.67,0.05,802.02,40.1,761.92,318.78,443.14,0.5816,20220702
SO011781,2024-01-07,C00472,P0002,9,239.03,0.05,2151.27,107.56,2043.71,940.59,1103.12,0.5398,20240107
SO011782,2022-05-09,C00117,P0016,12,794.81,0.0,9537.72,0.0,9537.72,4423.8,5113.92,0.5362,20220509
SO011783,2024-04-09,C00160,P0009,4,207.23,0.0,828.92,0.0,828.92,395.84,433.08,0.5225,20240409
SO011784,2024-04-09,C00473,P0013,1,183.15,0.0,183.15,0.0,183.15,99.6,83.55,0.4562,20240409
SO011785,2023-01-12,C00137,P0005,1,483.19,0.1,483.19,48.32,434.87,244.21,190.66,0.4384,20230112
SO011786,2022-07-20,C00150,P0008,1,1292.98,0.2,1292.98,258.6,1034.38,577.73,456.65,0.4415,20220720
SO011787,2024-06-01,C00227,P0001,8,1184.23,0.05,9473.84,473.69,9000.15,4247.04,4753.11,0.5281,20240601
SO011788,2022-08-12,C00083,P0009,10,207.23,0.0,2072.3,0.0,2072.3,989.6,1082.7,0.5225,20220812
SO011789,2024-01-30,C00416,P0001,5,1184.23,0.1,5921.15,592.12,5329.03,2654.4,2674.63,0.5019,20240130
SO011790,2022-06-03,C00256,P0010,6,407.06,0.0,2442.36,0.0,2442.36,973.32,1469.04,0.6015,20220603
SO011791,2023-04-26,C00455,P0004,5,1701.98,0.2,8509.9,1701.98,6807.92,3332.3,3475.62,0.5105,20230426
SO011792,2022-06-21,C00058,P0012,11,1402.52,0.0,15427.72,0.0,15427.72,6912.62,8515.1,0.5519,20220621
SO011793,2022-01-20,C00377,P0019,6,133.67,0.0,802.02,0.0,802.02,318.78,483.24,0.6025,20220120
SO011794,2022-08-05,C00326,P0019,12,133.67,0.0,1604.04,0.0,1604.04,637.56,966.48,0.6025,20220805
SO011795,2024-09-16,C00077,P0018,7,808.88,0.05,5662.16,283.11,5379.05,2846.06,2532.99,0.4709,20240916
