order_id,date_id,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost,profit,profit_margin_pct
SO009113,20231113,C00342,P0002,10,239.03,0.0,2390.3,0.0,2390.3,1045.1,1345.2,0.5628
SO009114,20240728,C00303,P0009,10,207.23,0.1,2072.3,207.23,1865.07,989.6,875.47,0.4694
SO009115,20241214,C00486,P0017,9,1129.3,0.1,10163.7,1016.37,9147.33,6890.49,2256.84,0.2467
SO009116,20231028,C00198,P0009,9,207.23,0.0,1865.07,0.0,1865.07,890.64,974.43,0.5225
SO009118,20240723,C00004,P0009,2,207.23,0.0,414.46,0.0,414.46,197.92,216.54,0.5225
SO009119,20221228,C00121,P0010,9,407.06,0.0,3663.54,0.0,3663.54,1459.98,2203.56,0.6015
SO009120,20241213,C00062,P0005,16,483.19,0.1,7731.04,773.1,6957.94,3907.36,3050.58,0.4384
SO009121,20220703,C00002,P0004,3,1701.98,0.05,5105.94,255.3,4850.64,1999.38,2851.26,0.5878
SO009122,20220729,C00370,P0017,9,1129.3,0.0,10163.7,0.0,10163.7,6890.49,3273.21,0.322
SO009123,20240502,C00198,P0012,7,1402.52,0.05,9817.64,490.88,9326.76,4398.94,4927.82,0.5284
SO009124,20230428,C00324,P0009,11,207.23,0.05,2279.53,113.98,2165.55,1088.56,1076.99,0.4973
SO009125,20220616,C00361,P0012,5,1402.52,0.0,7012.6,0.0,7012.6,3142.1,3870.5,0.5519
SO009126,20240526,C00180,P0009,12,207.23,0.0,2486.76,0.0,2486.76,1187.52,1299.24,0.5225
SO009127,20240727,C00364,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015
SO009128,20220103,C00401,P0019,10,133.67,0.15,1336.7,200.5,1136.2,531.3,604.9,0.5324
SO009129,20230409,C00195,P0004,6,1701.98,0.05,10211.88,510.59,9701.29,3998.76,5702.53,0.5878
SO009130,20230901,C00279,P0012,1,1402.52,0.0,1402.52,0.0,1402.52,628.42,774.1,0.5519
SO009131,20231118,C00412,P0013,10,183.15,0.0,1831.5,0.0,1831.5,996.0,835.5,0.4562
SO009132,20230712,C00139,P0022,10,316.23,0.15,3162.3,474.35,2687.95,1541.0,1146.95,0.4267
SO009133,20240814,C00464,P0019,8,133.67,0.0,1069.36,0.0,1069.36,425.04,644.32,0.6025
SO009134,20230519,C00035,P0006,5,769.69,0.0,3848.45,0.0,3848.45,2830.75,1017.7,0.2644
SO009135,20230102,C00168,P0005,10,483.19,0.0,4831.9,0.0,4831.9,2442.1,2389.8,0.4946
SO009136,20240915,C00183,P0001,7,1184.23,0.0,8289.61,0.0,8289.61,3716.16,4573.45,0.5517
SO009137,20221030,C00012,P0004,12,1701.98,0.0,20423.76,0.0,20423.76,7997.52,12426.24,0.6084
SO009138,20230401,C00304,P0010,5,407.06,0.0,2035.3,0.0,2035.3,811.1,1224.2,0.6015
SO009139,20240107,C00153,P0003,8,329.69,0.0,2637.52,0.0,2637.52,1512.56,1124.96,0.4265
SO009140,20230506,C00057,P0022,8,316.23,0.0,2529.84,0.0,2529.84,1232.8,1297.04,0.5127
SO009141,20241006,C00116,P0011,2,612.61,0.05,1225.22,61.26,1163.96,646.84,517.12,0.4443
SO009142,20230605,C00228,P0015,10,1099.41,0.0,10994.1,0.0,10994.1,4772.2,6221.9,0.5659
SO009143,20240115,C00107,P0022,3,316.23,0.0,948.69,0.0,948.69,462.3,486.39,0.5127
SO009144,20231129,C00164,P0011,3,612.61,0.0,1837.83,0.0,1837.83,970.26,867.57,0.4721
SO009145,20230815,C00216,P0002,4,239.03,0.05,956.12,47.81,908.31,418.04,490.27,0.5398
SO009146,20241115,C00002,P0018,8,808.88,0.05,6471.04,323.55,6147.49,3252.64,2894.85,0.4709
SO009147,20220901,C00436,P0009,5,207.23,0.0,1036.15,0.0,1036.15,494.8,541.35,0.5225
SO009148,20240221,C00454,P0002,10,239.03,0.0,2390.3,0.0,2390.3,1045.1,1345.2,0.5628
SO009149,20220410,C00249,P0019,2,133.67,0.0,267.34,0.0,267.34,106.26,161.08,0.6025
SO009150,20240526,C00280,P0001,4,1184.23,0.05,4736.92,236.85,4500.07,2123.52,2376.55,0.5281
SO009151,20231019,C00178,P0001,12,1184.23,0.05,14210.76,710.54,13500.22,6370.56,7129.66,0.5281
SO009152,20230505,C00200,P0012,8,1402.52,0.0,11220.16,0.0,11220.16,5027.36,6192.8,0.5519
SO009153,20220507,C00211,P0017,10,1129.3,0.05,11293.0,564.65,10728.35,7656.1,3072.25,0.2864
SO009154,20220422,C00121,P0011,6,612.61,0.0,3675.66,0.0,3675.66,1940.52,1735.14,0.4721
SO009155,20240726,C00016,P0006,6,769.69,0.0,4618.14,0.0,4618.14,3396.9,1221.24,0.2644
SO009156,20221230,C00064,P0009,15,207.23,0.0,3108.45,0.0,3108.45,1484.4,1624.05,0.5225
SO009157,20240219,C00295,P0008,9,1292.98,0.0,11636.82,0.0,11636.82,5199.57,6437.25,0.5532
SO009158,20230705,C00064,P0001,6,1184.23,0.0,7105.38,0.0,7105.38,3185.28,3920.1,0.5517
SO009159,20230813,C00321,P0021,7,1034.07,0.0,7238.49,0.0,7238.49,2898.28,4340.21,0.5996
SO009160,20230313,C00325,P0019,1,133.67,0.05,133.67,6.68,126.99,53.13,73.86,0.5816
SO009161,20230927,C00474,P0007,10,213.28,0.0,2132.8,0.0,2132.8,1438.6,694.2,0.3255
SO009162,20241006,C00381,P0011,8,612.61,0.2,4900.88,980.18,3920.7,2587.36,1333.34,0.3401
SO009163,20231121,C00134,P0012,16,1402.52,0.0,22440.32,0.0,22440.32,10054.72,12385.6,0.5519
SO009164,20220615,C00114,P0007,10,213.28,0.2,2132.8,426.56,1706.24,1438.6,267.64,0.1569
SO009165,20220602,C00358,P0005,12,483.19,0.0,5798.28,0.0,5798.28,2930.52,2867.76,0.4946
SO009166,20240928,C00021,P0007,8,213.28,0.0,1706.24,0.0,1706.24,1150.88,555.36,0.3255
SO009167,20220310,C00281,P0001,8,1184.23,0.1,9473.84,947.38,8526.46,4247.04,4279.42,0.5019
SO009168,20220712,C00402,P0017,10,1129.3,0.05,11293.0,564.65,10728.35,7656.1,3072.25,0.2864
SO009169,20240502,C00470,P0001,7,1184.23,0.15,8289.61,1243.44,7046.17,3716.16,3330.01,0.4726
SO009170,20230206,C00477,P0007,2,213.28,0.0,426.56,0.0,426.56,287.72,138.84,0.3255
SO009171,20220516,C00116,P0018,11,808.88,0.0,8897.68,0.0,8897.68,4472.38,4425.3,0.4974
SO009172,20220810,C00383,P0002,5,239.03,0.0,1195.15,0.0,1195.15,522.55,672.6,0.5628
SO009173,20240211,C00118,P0009,10,207.23,0.05,2072.3,103.62,1968.68,989.6,979.08,0.4973
SO009174,20230801,C00126,P0017,4,1129.3,0.05,4517.2,225.86,4291.34,3062.44,1228.9,0.2864
SO009175,20241125,C00092,P0012,2,1402.52,0.0,2805.04,0.0,2805.04,1256.84,1548.2,0.5519
SO009176,20241203,C00342,P0012,8,1402.52,0.05,11220.16,561.01,10659.15,5027.36,5631.79,0.5284
SO009177,20230406,C00105,P0006,1,769.69,0.0,769.69,0.0,769.69,566.15,203.54,0.2644
SO009178,20240327,C00070,P0013,1,183.15,0.1,183.15,18.32,164.83,99.6,65.23,0.3957
SO009179,20240115,C00166,P0012,6,1402.52,0.0,8415.12,0.0,8415.12,3770.52,4644.6,0.5519
SO009180,20240211,C00423,P0015,2,1099.41,0.0,2198.82,0.0,2198.82,954.44,1244.38,0.5659
SO009181,20230410,C00152,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015
SO009182,20220703,C00132,P0021,2,1034.07,0.0,2068.14,0.0,2068.14,828.08,1240.06,0.5996
SO009183,20240315,C00092,P0021,5,1034.07,0.05,5170.35,258.52,4911.83,2070.2,2841.63,0.5785
SO009184,20230614,C00302,P0016,9,794.81,0.05,7153.29,357.66,6795.63,3317.85,3477.78,0.5118
SO009185,20241003,C00191,P0005,6,483.19,0.1,2899.14,289.91,2609.23,1465.26,1143.97,0.4384
SO009186,20220114,C00300,P0003,6,329.69,0.1,1978.14,197.81,1780.33,1134.42,645.91,0.3628
SO009187,20240228,C00210,P0012,4,1402.52,0.15,5610.08,841.51,4768.57,2513.68,2254.89,0.4729
SO009188,20220601,C00099,P0010,10,407.06,0.0,4070.6,0.0,4070.6,1622.2,2448.4,0.6015
SO009189,20221212,C00016,P0001,8,1184.23,0.0,9473.84,0.0,9473.84,4247.04,5226.8,0.5517
SO009190,20240804,C00068,P0015,7,1099.41,0.1,7695.87,769.59,6926.28,3340.54,3585.74,0.5177
SO009191,20240204,C00451,P0005,11,483.19,0.05,5315.09,265.75,5049.34,2686.31,2363.03,0.468
SO009192,20230903,C00242,P0010,2,407.06,0.0,814.12,0.0,814.12,324.44,489.68,0.6015
SO009193,20220711,C00147,P0006,8,769.69,0.2,6157.52,1231.5,4926.02,4529.2,396.82,0.0806
SO009194,20221101,C00130,P0021,3,1034.07,0.2,3102.21,620.44,2481.77,1242.12,1239.65,0.4995
SO009195,20240826,C00380,P0010,9,407.06,0.1,3663.54,366.35,3297.19,1459.98,1837.21,0.5572
SO009196,20240909,C00104,P0014,2,1773.38,0.0,3546.76,0.0,3546.76,1484.8,2061.96,0.5814
SO009197,20241028,C00151,P0019,11,133.67,0.1,1470.37,147.04,1323.33,584.43,738.9,0.5584
SO009198,20240226,C00325,P0005,4,483.19,0.05,1932.76,96.64,1836.12,976.84,859.28,0.468
SO009199,20230924,C00451,P0020,2,1298.32,0.0,2596.64,0.0,2596.64,1346.94,1249.7,0.4813
SO009200,20240811,C00002,P0019,4,133.67,0.15,534.68,80.2,454.48,212.52,241.96,0.5324
SO009201,20240903,C00309,P0017,1,1129.3,0.0,1129.3,0.0,1129.3,765.61,363.69,0.322
SO009202,20240108,C00141,P0006,12,769.69,0.0,9236.28,0.0,9236.28,6793.8,2442.48,0.2644
SO009203,20230419,C00322,P0022,5,316.23,0.0,1581.15,0.0,1581.15,770.5,810.65,0.5127
SO009204,20230827,C00451,P0007,7,213.28,0.0,1492.96,0.0,1492.96,1007.02,485.94,0.3255
SO009206,20221205,C00191,P0005,17,483.19,0.0,8214.23,0.0,8214.23,4151.57,4062.66,0.4946
SO009207,20231229,C00180,P0019,13,133.67,0.05,1737.71,86.89,1650.82,690.69,960.13,0.5816
SO009208,20241214,C00499,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8,4023.0,0.4974
SO009209,20221031,C00089,P0008,4,1292.98,0.15,5171.92,775.79,4396.13,2310.92,2085.21,0.4743
SO009210,20221205,C00300,P0011,5,612.61,0.0,3063.05,0.0,3063.05,1617.1,1445.95,0.4721
SO009211,20240709,C00147,P0012,1,1402.52,0.0,1402.52,0.0,1402.52,628.42,774.1,0.5519
SO009212,20220627,C00053,P0002,11,239.03,0.0,2629.33,0.0,2629.33,1149.61,1479.72,0.5628
SO009213,20230121,C00435,P0016,1,794.81,0.05,794.81,39.74,755.07,368.65,386.42,0.5118
SO009214,20240617,C00486,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38,4291.5,0.5532
SO009215,20220908,C00141,P0012,8,1402.52,0.1,11220.16,1122.02,10098.14,5027.36,5070.78,0.5021
SO009216,20240412,C00003,P0003,6,329.69,0.05,1978.14,98.91,1879.23,1134.42,744.81,0.3963
SO009217,20240707,C00201,P0012,9,1402.52,0.0,12622.68,0.0,12622.68,5655.78,6966.9,0.5519
SO009218,20240311,C00038,P0014,6,1773.38,0.0,10640.28,0.0,10640.28,4454.4,6185.88,0.5814
SO009219,20240303,C00225,P0005,5,483.19,0.0,2415.95,0.0,2415.95,1221.05,1194.9,0.4946
SO009220,20240910,C00457,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92,2071.04,0.6084
SO009221,20220915,C00451,P0006,10,769.69,0.2,7696.9,1539.38,6157.52,5661.5,496.02,0.0806
SO009222,20220722,C00170,P0007,10,213.28,0.0,2132.8,0.0,2132.8,1438.6,694.2,0.3255
SO009223,20220721,C00145,P0010,9,407.06,0.05,3663.54,183.18,3480.36,1459.98,2020.38,0.5805
SO009224,20241128,C00006,P0001,9,1184.23,0.1,10658.07,1065.81,9592.26,4777.92,4814.34,0.5019
SO009225,20230714,C00007,P0022,3,316.23,0.0,948.69,0.0,948.69,462.3,486.39,0.5127
SO009226,20220808,C00316,P0013,12,183.15,0.05,2197.8,109.89,2087.91,1195.2,892.71,0.4276
SO009227,20240522,C00238,P0019,6,133.67,0.1,802.02,80.2,721.82,318.78,403.04,0.5584
SO009228,20241020,C00054,P0018,1,808.88,0.2,808.88,161.78,647.1,406.58,240.52,0.3717
SO009229,20231114,C00266,P0003,12,329.69,0.15,3956.28,593.44,3362.84,2268.84,1094.0,0.3253
SO009230,20240922,C00062,P0014,2,1773.38,0.0,3546.76,0.0,3546.76,1484.8,2061.96,0.5814
SO009231,20241213,C00346,P0019,10,133.67,0.0,1336.7,0.0,1336.7,531.3,805.4,0.6025
SO009232,20240521,C00169,P0004,9,1701.98,0.0,15317.82,0.0,15317.82,5998.14,9319.68,0.6084
SO009233,20221026,C00477,P0012,11,1402.52,0.05,15427.72,771.39,14656.33,6912.62,7743.71,0.5284
SO009234,20231122,C00031,P0003,8,329.69,0.15,2637.52,395.63,2241.89,1512.56,729.33,0.3253
SO009235,20241119,C00010,P0013,15,183.15,0.05,2747.25,137.36,2609.89,1494.0,1115.89,0.4276
SO009236,20220614,C00329,P0003,7,329.69,0.05,2307.83,115.39,2192.44,1323.49,868.95,0.3963
SO009237,20240930,C00433,P0018,4,808.88,0.0,3235.52,0.0,3235.52,1626.32,1609.2,0.4974
SO009238,20230601,C00165,P0004,10,1701.98,0.15,17019.8,2552.97,14466.83,6664.6,7802.23,0.5393
SO009239,20220725,C00235,P0022,12,316.23,0.2,3794.76,758.95,3035.81,1849.2,1186.61,0.3909
SO009240,20220712,C00072,P0007,4,213.28,0.1,853.12,85.31,767.81,575.44,192.37,0.2505
SO009241,20230207,C00198,P0018,10,808.88,0.05,8088.8,404.44,7684.36,4065.8,3618.56,0.4709
SO009242,20220714,C00177,P0015,4,1099.41,0.1,4397.64,439.76,3957.88,1908.88,2049.0,0.5177
SO009243,20220214,C00181,P0015,1,1099.41,0.0,1099.41,0.0,1099.41,477.22,622.19,0.5659
SO009244,20221026,C00034,P0021,3,1034.07,0.1,3102.21,310.22,2791.99,1242.12,1549.87,0.5551
SO009245,20241129,C00090,P0008,12,1292.98,0.1,15515.76,1551.58,13964.18,6932.76,7031.42,0.5035
SO009246,20230220,C00097,P0002,9,239.03,0.0,2151.27,0.0,2151.27,940.59,1210.68,0.5628
SO009247,20230718,C00486,P0002,1,239.03,0.05,239.03,11.95,227.08,104.51,122.57,0.5398
SO009248,20221023,C00378,P0014,10,1773.38,0.2,17733.8,3546.76,14187.04,7424.0,6763.04,0.4767
SO009249,20230220,C00291,P0012,8,1402.52,0.0,11220.16,0.0,11220.16,5027.36,6192.8,0.5519
SO009250,20240107,C00290,P0018,4,808.88,0.0,3235.52,0.0,3235.52,1626.32,1609.2,0.4974
SO009251,20240604,C00070,P0002,7,239.03,0.0,1673.21,0.0,1673.21,731.57,941.64,0.5628
SO009252,20240116,C00332,P0001,10,1184.23,0.0,11842.3,0.0,11842.3,5308.8,6533.5,0.5517
SO009253,20230511,C00166,P0022,8,316.23,0.1,2529.84,252.98,2276.86,1232.8,1044.06,0.4586
SO009255,20230618,C00421,P0005,9,483.19,0.0,4348.71,0.0,4348.71,2197.89,2150.82,0.4946
SO009256,20240509,C00143,P0019,8,133.67,0.0,1069.36,0.0,1069.36,425.04,644.32,0.6025
SO009257,20220524,C00318,P0003,7,329.69,0.15,2307.83,346.17,1961.66,1323.49,638.17,0.3253
SO009258,20241207,C00356,P0020,2,1298.32,0.0,2596.64,0.0,2596.64,1346.94,1249.7,0.4813
SO009259,20241222,C00001,P0006,13,769.69,0.05,10005.97,500.3,9505.67,7359.95,2145.72,0.2257
SO009260,20240926,C00227,P0019,1,133.67,0.1,133.67,13.37,120.3,53.13,67.17,0.5584
SO009261,20231010,C00020,P0003,11,329.69,0.0,3626.59,0.0,3626.59,2079.77,1546.82,0.4265
SO009262,20230525,C00137,P0010,2,407.06,0.0,814.12,0.0,814.12,324.44,489.68,0.6015
SO009263,20220713,C00112,P0005,1,483.19,0.15,483.19,72.48,410.71,244.21,166.5,0.4054
SO009264,20220314,C00437,P0009,1,207.23,0.05,207.23,10.36,196.87,98.96,97.91,0.4973
SO009265,20230624,C00398,P0022,3,316.23,0.0,948.69,0.0,948.69,462.3,486.39,0.5127
SO009266,20220907,C00056,P0017,9,1129.3,0.0,10163.7,0.0,10163.7,6890.49,3273.21,0.322
SO009267,20220803,C00469,P0015,5,1099.41,0.1,5497.05,549.71,4947.34,2386.1,2561.24,0.5177
SO009268,20231108,C00452,P0002,17,239.03,0.2,4063.51,812.7,3250.81,1776.67,1474.14,0.4535
SO009269,20220928,C00405,P0018,8,808.88,0.05,6471.04,323.55,6147.49,3252.64,2894.85,0.4709
SO009270,20241127,C00415,P0013,9,183.15,0.2,1648.35,329.67,1318.68,896.4,422.28,0.3202
SO009271,20230905,C00144,P0017,7,1129.3,0.05,7905.1,395.26,7509.84,5359.27,2150.57,0.2864
SO009272,20221217,C00088,P0007,13,213.28,0.0,2772.64,0.0,2772.64,1870.18,902.46,0.3255
SO009273,20230913,C00172,P0001,7,1184.23,0.0,8289.61,0.0,8289.61,3716.16,4573.45,0.5517
SO009274,20230823,C00432,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95,1278.48,0.5362
SO009275,20220420,C00460,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015
SO009276,20220620,C00177,P0001,2,1184.23,0.0,2368.46,0.0,2368.46,1061.76,1306.7,0.5517
SO009277,20230708,C00410,P0021,12,1034.07,0.1,12408.84,1240.88,11167.96,4968.48,6199.48,0.5551
SO009278,20220419,C00052,P0014,8,1773.38,0.0,14187.04,0.0,14187.04,5939.2,8247.84,0.5814
SO009279,20221130,C00481,P0013,10,183.15,0.1,1831.5,183.15,1648.35,996.0,652.35,0.3958
SO009280,20220208,C00241,P0006,3,769.69,0.0,2309.07,0.0,2309.07,1698.45,610.62,0.2644
SO009281,20220925,C00035,P0002,5,239.03,0.0,1195.15,0.0,1195.15,522.55,672.6,0.5628
SO009282,20220109,C00463,P0010,11,407.06,0.0,4477.66,0.0,4477.66,1784.42,2693.24,0.6015
SO009283,20221031,C00200,P0010,10,407.06,0.1,4070.6,407.06,3663.54,1622.2,2041.34,0.5572
SO009284,20230722,C00252,P0006,8,769.69,0.15,6157.52,923.63,5233.89,4529.2,704.69,0.1346
SO009285,20241210,C00107,P0003,13,329.69,0.05,4285.97,214.3,4071.67,2457.91,1613.76,0.3963
SO009286,20240308,C00159,P0009,3,207.23,0.0,621.69,0.0,621.69,296.88,324.81,0.5225
SO009287,20240831,C00375,P0012,2,1402.52,0.05,2805.04,140.25,2664.79,1256.84,1407.95,0.5284
SO009288,20230731,C00245,P0007,12,213.28,0.0,2559.36,0.0,2559.36,1726.32,833.04,0.3255
SO009289,20220723,C00488,P0003,5,329.69,0.0,1648.45,0.0,1648.45,945.35,703.1,0.4265
SO009290,20240613,C00443,P0008,11,1292.98,0.0,14222.78,0.0,14222.78,6355.03,7867.75,0.5532
SO009291,20241009,C00304,P0001,1,1184.23,0.0,1184.23,0.0,1184.23,530.88,653.35,0.5517
SO009292,20240804,C00150,P0006,2,769.69,0.15,1539.38,230.91,1308.47,1132.3,176.17,0.1346
SO009293,20220427,C00153,P0016,7,794.81,0.05,5563.67,278.18,5285.49,2580.55,2704.94,0.5118
SO009294,20220919,C00069,P0005,6,483.19,0.05,2899.14,144.96,2754.18,1465.26,1288.92,0.468
SO009295,20220412,C00216,P0010,1,407.06,0.0,407.06,0.0,407.06,162.22,244.84,0.6015
SO009296,20221130,C00293,P0012,8,1402.52,0.0,11220.16,0.0,11220.16,5027.36,6192.8,0.5519
SO009297,20240528,C00427,P0012,5,1402.52,0.0,7012.6,0.0,7012.6,3142.1,3870.5,0.5519
SO009298,20220328,C00041,P0017,2,1129.3,0.0,2258.6,0.0,2258.6,1531.22,727.38,0.322
SO009299,20241008,C00124,P0012,6,1402.52,0.05,8415.12,420.76,7994.36,3770.52,4223.84,0.5284
SO009300,20240815,C00140,P0020,6,1298.32,0.15,7789.92,1168.49,6621.43,4040.82,2580.61,0.3897
SO009301,20240514,C00194,P0022,8,316.23,0.0,2529.84,0.0,2529.84,1232.8,1297.04,0.5127
SO009302,20220710,C00494,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52,322.16,0.6025
SO009303,20220125,C00300,P0009,4,207.23,0.0,828.92,0.0,828.92,395.84,433.08,0.5225
SO009304,20231225,C00217,P0009,6,207.23,0.1,1243.38,124.34,1119.04,593.76,525.28,0.4694
SO009305,20220930,C00147,P0021,2,1034.07,0.0,2068.14,0.0,2068.14,828.08,1240.06,0.5996
SO009306,20230128,C00293,P0017,6,1129.3,0.15,6775.8,1016.37,5759.43,4593.66,1165.77,0.2024
SO009307,20220725,C00432,P0017,10,1129.3,0.2,11293.0,2258.6,9034.4,7656.1,1378.3,0.1526
SO009308,20240330,C00391,P0010,10,407.06,0.0,4070.6,0.0,4070.6,1622.2,2448.4,0.6015
SO009309,20240912,C00465,P0008,7,1292.98,0.0,9050.86,0.0,9050.86,4044.11,5006.75,0.5532
SO009310,20231020,C00017,P0002,8,239.03,0.2,1912.24,382.45,1529.79,836.08,693.71,0.4535
SO009311,20220412,C00009,P0018,8,808.88,0.0,6471.04,0.0,6471.04,3252.64,3218.4,0.4974
SO009312,20230310,C00031,P0022,6,316.23,0.0,1897.38,0.0,1897.38,924.6,972.78,0.5127
SO009313,20230718,C00467,P0014,1,1773.38,0.0,1773.38,0.0,1773.38,742.4,1030.98,0.5814
SO009314,20220331,C00090,P0005,11,483.19,0.05,5315.09,265.75,5049.34,2686.31,2363.03,0.468
SO009315,20220724,C00483,P0007,3,213.28,0.1,639.84,63.98,575.86,431.58,144.28,0.2505
SO009316,20240101,C00173,P0019,10,133.67,0.05,1336.7,66.84,1269.86,531.3,738.56,0.5816
SO009317,20230703,C00397,P0006,2,769.69,0.05,1539.38,76.97,1462.41,1132.3,330.11,0.2257
SO009318,20230320,C00174,P0011,7,612.61,0.1,4288.27,428.83,3859.44,2263.94,1595.5,0.4134
SO009319,20220101,C00331,P0016,4,794.81,0.0,3179.24,0.0,3179.24,1474.6,1704.64,0.5362
SO009320,20230216,C00356,P0012,9,1402.52,0.0,12622.68,0.0,12622.68,5655.78,6966.9,0.5519
SO009321,20220906,C00500,P0020,8,1298.32,0.05,10386.56,519.33,9867.23,5387.76,4479.47,0.454
SO009322,20231001,C00174,P0003,9,329.69,0.0,2967.21,0.0,2967.21,1701.63,1265.58,0.4265
SO009323,20240416,C00441,P0010,9,407.06,0.0,3663.54,0.0,3663.54,1459.98,2203.56,0.6015
SO009324,20240906,C00253,P0008,1,1292.98,0.0,1292.98,0.0,1292.98,577.73,715.25,0.5532
SO009325,20231218,C00392,P0009,2,207.23,0.15,414.46,62.17,352.29,197.92,154.37,0.4382
SO009326,20240802,C00307,P0013,4,183.15,0.0,732.6,0.0,732.6,398.4,334.2,0.4562
SO009327,20230114,C00104,P0003,5,329.69,0.0,1648.45,0.0,1648.45,945.35,703.1,0.4265
SO009328,20220920,C00357,P0013,10,183.15,0.0,1831.5,0.0,1831.5,996.0,835.5,0.4562
SO009329,20220610,C00194,P0006,6,769.69,0.0,4618.14,0.0,4618.14,3396.9,1221.24,0.2644
SO009330,20220105,C00008,P0013,2,183.15,0.1,366.3,36.63,329.67,199.2,130.47,0.3958
SO009331,20220120,C00357,P0005,6,483.19,0.1,2899.14,289.91,2609.23,1465.26,1143.97,0.4384
SO009332,20240714,C00145,P0009,6,207.23,0.0,1243.38,0.0,1243.38,593.76,649.62,0.5225
SO009333,20230830,C00015,P0016,9,794.81,0.0,7153.29,0.0,7153.29,3317.85,3835.44,0.5362
SO009334,20230309,C00190,P0008,12,1292.98,0.0,15515.76,0.0,15515.76,6932.76,8583.0,0.5532
SO009335,20231219,C00033,P0015,3,1099.41,0.05,3298.23,164.91,3133.32,1431.66,1701.66,0.5431
SO009336,20240123,C00180,P0013,9,183.15,0.0,1648.35,0.0,1648.35,896.4,751.95,0.4562
SO009337,20241102,C00378,P0008,10,1292.98,0.05,12929.8,646.49,12283.31,5777.3,6506.01,0.5297
SO009338,20220630,C00415,P0013,3,183.15,0.0,549.45,0.0,549.45,298.8,250.65,0.4562
SO009339,20220105,C00267,P0016,6,794.81,0.0,4768.86,0.0,4768.86,2211.9,2556.96,0.5362
SO009340,20220507,C00378,P0020,8,1298.32,0.15,10386.56,1557.98,8828.58,5387.76,3440.82,0.3897
SO009341,20231005,C00345,P0017,7,1129.3,0.2,7905.1,1581.02,6324.08,5359.27,964.81,0.1526
SO009342,20220720,C00227,P0007,4,213.28,0.1,853.12,85.31,767.81,575.44,192.37,0.2505
SO009343,20240323,C00354,P0017,4,1129.3,0.0,4517.2,0.0,4517.2,3062.44,1454.76,0.322
SO009344,20220830,C00251,P0001,11,1184.23,0.0,13026.53,0.0,13026.53,5839.68,7186.85,0.5517
SO009345,20230126,C00364,P0012,10,1402.52,0.0,14025.2,0.0,14025.2,6284.2,7741.0,0.5519
SO009346,20221102,C00088,P0017,13,1129.3,0.15,14680.9,2202.13,12478.77,9952.93,2525.84,0.2024
SO009347,20240222,C00214,P0012,1,1402.52,0.0,1402.52,0.0,1402.52,628.42,774.1,0.5519
SO009348,20240731,C00145,P0010,8,407.06,0.15,3256.48,488.47,2768.01,1297.76,1470.25,0.5312
SO009349,20231122,C00106,P0008,12,1292.98,0.05,15515.76,775.79,14739.97,6932.76,7807.21,0.5297
SO009350,20230704,C00302,P0005,12,483.19,0.0,5798.28,0.0,5798.28,2930.52,2867.76,0.4946
SO009351,20240411,C00397,P0002,9,239.03,0.05,2151.27,107.56,2043.71,940.59,1103.12,0.5398
SO009352,20240308,C00303,P0008,1,1292.98,0.0,1292.98,0.0,1292.98,577.73,715.25,0.5532
SO009353,20230417,C00278,P0005,10,483.19,0.0,4831.9,0.0,4831.9,2442.1,2389.8,0.4946
SO009354,20240822,C00473,P0017,5,1129.3,0.0,5646.5,0.0,5646.5,3828.05,1818.45,0.322
SO009355,20220131,C00367,P0022,4,316.23,0.05,1264.92,63.25,1201.67,616.4,585.27,0.487
SO009356,20241029,C00278,P0014,7,1773.38,0.0,12413.66,0.0,12413.66,5196.8,7216.86,0.5814
SO009357,20241123,C00306,P0010,3,407.06,0.1,1221.18,122.12,1099.06,486.66,612.4,0.5572
SO009358,20230806,C00151,P0011,9,612.61,0.1,5513.49,551.35,4962.14,2910.78,2051.36,0.4134
SO009359,20231213,C00064,P0019,15,133.67,0.0,2005.05,0.0,2005.05,796.95,1208.1,0.6025
SO009360,20220815,C00301,P0009,12,207.23,0.0,2486.76,0.0,2486.76,1187.52,1299.24,0.5225
SO009361,20220717,C00242,P0006,2,769.69,0.05,1539.38,76.97,1462.41,1132.3,330.11,0.2257
SO009363,20240212,C00102,P0003,2,329.69,0.0,659.38,0.0,659.38,378.14,281.24,0.4265
SO009364,20241123,C00280,P0005,8,483.19,0.05,3865.52,193.28,3672.24,1953.68,1718.56,0.468
SO009365,20241104,C00227,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92,2071.04,0.6084
SO009366,20240203,C00500,P0006,2,769.69,0.0,1539.38,0.0,1539.38,1132.3,407.08,0.2644
SO009367,20230924,C00245,P0010,8,407.06,0.15,3256.48,488.47,2768.01,1297.76,1470.25,0.5312
